,map_id
22547,R19969
22557,R19689
22569,R19017
22572,R305937
22573,R305933
22574,R19010
22575,R11726
22577,R305916
22578,R305885
22582,R18835
22583,R18839
22584,R305920
22585,R18182
22586,R18186
22587,R10777
22589,R305882
22593,R305750
22597,R18529
22599,R302589
22600,R18172
22602,R302571
22603,R302550
22604,R302527
22607,R302347
22608,R302352
22610,R302371
22611,R302058
22612,R302148
22613,R302036
22614,R302351
22616,R302042
22617,R302133
22618,R320783
22619,R319773
22620,R302019
22621,R301927
22622,R301970
22623,R301967
22624,R301974
22625,R301972
22626,R301951
22627,R301961
22628,R321751
22629,R301937
22630,R301914
22631,R301939
22632,R301898
22633,R301913
22634,R18512
22635,R301897
22636,R301879
22637,R301864
22638,R301867
22639,R18509
22640,R301865
22641,R301863
22642,R301817
22644,R301827
22646,R17473
22649,R17461
22650,R18268
22651,R11687
22652,R18277
22654,R18283
22656,R18270
22657,R18493
22658,R17452
22659,R18468
22661,R18284
22663,R18266
22664,R17421
22665,R11682
22667,R17430
22668,R18255
22669,R17405
22671,R18201
22672,R17416
22674,R17431
22675,R18421
22676,R18269
22677,R318546
22678,R18397
22679,R18434
22680,R18251
22681,R18393
22682,R18250
22683,R18257
22684,R18381
22685,R18362
22686,R18356
22687,R18344
22688,R307802
22689,R18124
22690,R11289
22691,R307759
22692,R307748
22693,R307760
22694,R18191
22696,R10759
22697,R311294
22698,R18445
22699,R19282
22701,R307741
22702,R307721
22703,R307722
22704,R307732
22705,R307681
22706,R307679
22708,R19164
22710,R322928
22716,R307602
22719,R19156
22721,R19424
22722,R307545
22723,R307538
22724,R307541
22725,R307540
22726,R307534
22727,R307508
22728,R307490
22729,R307536
22730,R307533
22731,R307532
22732,R307507
22733,R307493
22734,R307475
22735,R322169
22736,R307486
22737,R307487
22738,R322170
22739,R307525
22740,R307492
22741,R307470
22742,R307471
22743,R307462
22744,R307464
22745,R307438
22746,R307465
22747,R307430
22748,R307468
22749,R307423
22750,R307417
22751,R307418
22752,R307419
22753,R307436
22754,R307422
22755,R307467
22756,R307466
22757,R307373
22758,R307397
22759,R307389
22760,R307416
22761,R307353
22762,R307385
22763,R307403
22764,R307335
22765,R307346
22766,R307370
22767,R307339
22768,R307345
22769,R307363
22770,R307351
22771,R11752
22772,R307369
22773,R19407
22774,R19141
22776,R19263
22778,R19413
22779,R19269
22782,R62943
22784,R19090
22787,R10227
22803,R307936
22871,R19438
22872,R19439
22873,R19288
22874,R19285
22875,R19286
22877,R307902
22879,R306645
22880,R306655
22881,R303615
22882,R306659
22883,R306646
22887,R306629
22888,R306643
22889,R306578
22891,R306512
22900,R19209
22905,R18991
22907,R19363
22915,R19207
22931,R18949
22935,R18982
22937,R306500
22940,R19201
22941,R306497
22943,R18977
22946,R18973
22947,R19357
22950,R306498
22951,R306469
22952,R306454
22953,R306447
22955,R19356
22957,R306442
22958,R306443
22959,R306439
22960,R306434
22961,R306357
22962,R306348
22963,R18936
22964,R306433
22965,R19348
22966,R18939
22967,R18942
22968,R306338
22969,R19350
22981,R19875
22986,R306342
22994,R306307
22995,R306304
22996,R306306
22998,R19192
23000,R306284
23001,R306263
23002,R306277
23003,R306285
23004,R306258
23005,R306254
23006,R306250
23007,R306238
23008,R306247
23009,R306260
23010,R306208
23011,R19190
23012,R306215
23013,R306262
23014,R306206
23015,R306205
23017,R306204
23018,R19188
23019,R19338
23021,R19336
23024,R306200
23025,R306180
23029,R18937
23034,R19332
23035,R322973
23037,R19522
23038,R322974
23041,R18934
23044,R20136
23045,R18917
23049,R11362
23061,R308172
23067,R10796
23069,R19715
23071,R19857
23072,R11779
23073,R19849
23074,R308171
23076,R308711
23077,R311890
23079,R308148
23082,R18911
23084,R19328
23085,R18931
23086,R19329
23087,R10779
23112,R18922
23113,R311892
23114,R18902
23116,R311891
23117,R19817
23118,R20084
23119,R19669
23121,R20089
23123,R19654
23124,R19507
23125,R19789
23126,R19820
23127,R19681
23128,R19511
23129,R19508
23130,R19499
23133,R308016
23134,R19495
23136,R19632
23138,R19498
23141,R19780
23153,R19079
23154,R19109
23155,R11346
23163,R19244
23166,R19242
23168,R11748
23171,R10225
23173,R11746
23175,R19239
23177,R321990
23178,R10224
23186,R306967
23189,R19227
23190,R19045
23193,R306895
23194,R306893
23196,R306892
23197,R306915
23202,R318601
23206,R11744
23208,R306885
23215,R318600
23217,R18990
23219,R18987
23220,R19223
23222,R19222
23223,R19379
23226,R19381
23229,R306821
23231,R306760
23234,R306741
23237,R306740
23239,R19550
23242,R19548
23243,R19480
23245,R19546
23246,R19953
23247,R311888
23248,R308714
23249,R311878
23250,R311887
23251,R19473
23252,R19537
23253,R311880
23255,R311886
23256,R308703
23257,R19665
23258,R19368
23259,R311879
23260,R19475
23261,R19472
23262,R19471
23263,R19469
23264,R19629
23265,R19364
23267,R10790
23268,R10233
23269,R19636
23270,R11765
23271,R19470
23273,R10998
23274,R304776
23275,R304778
23288,R19623
23289,R307960
23291,R19189
23292,R307954
23302,R19617
23304,R19729
23313,R19454
23338,R11309
23343,R17624
23344,R18634
23348,R10201
23349,R18423
23350,R18407
23352,R17616
23357,R320562
23359,R320746
23360,R320745
23362,R320747
23363,R320744
23365,R18386
23366,R320560
23367,R320559
23368,R18383
23369,R10762
23372,R320561
23373,R18377
23377,R18354
23378,R303264
23379,R18366
23382,R18578
23387,R303247
23388,R303063
23391,R302996
23392,R302993
23393,R303050
23394,R18346
23395,R302994
23396,R18340
23397,R303037
23398,R302946
23400,R302929
23404,R302941
23406,R302904
23407,R302903
23408,R302908
23409,R302887
23410,R302913
23411,R302902
23412,R18330
23413,R302937
23415,R303899
23416,R302651
23417,R302637
23418,R302691
23419,R302628
23420,R10761
23421,R302642
23422,R302627
23423,R17517
23425,R10800
23426,R20017
23427,R19932
23428,R20006
23429,R20256
23430,R20020
23431,R19841
23432,R19837
23433,R20224
23434,R19828
23435,R19920
23437,R20000
23438,R10242
23439,R19923
23440,R302595
23441,R19536
23442,R308195
23443,R19917
23451,R19893
23454,R19769
23484,R17361
23485,R17155
23486,R17346
23487,R57740
23488,R16900
23489,R11625
23491,R15019
23492,R300323
23493,R58240
23494,R16589
23495,R16740
23501,R63090
23502,R60340
23503,R15231
23504,R60219
23505,R60359
23506,R10677
23507,R15251
23508,R59046
23509,R60563
23510,R323316
23511,R59164
23512,R15216
23513,R15656
23514,R60544
23515,R56352
23516,R56959
23517,R56849
23518,R56855
23519,R56970
23520,R56966
23521,R57290
23522,R56836
23523,R319128
23524,R56945
23525,R17076
23526,R15205
23527,R56845
23528,R56976
23529,R57445
23530,R57448
23531,R57402
23532,R57278
23533,R57371
23534,R15156
23535,R57351
23536,R57282
23537,R57355
23538,R57304
23539,R57341
23540,R57300
23541,R57226
23542,R57323
23543,R57302
23544,R57235
23545,R57303
23546,R57322
23547,R57223
23548,R15543
23549,R14554
23550,R16014
23551,R15533
23553,R15535
23555,R15528
23557,R61834
23558,R62526
23559,R14941
23560,R62535
23561,R62528
23562,R62524
23563,R61669
23564,R62620
23565,R14938
23566,R15521
23567,R61822
23568,R61625
23569,R57153
23570,R14759
23571,R14757
23572,R57272
23573,R57238
23574,R312142
23575,R57227
23576,R312143
23577,R319929
23578,R312141
23579,R15133
23580,R312144
23581,R57248
23582,R56694
23583,R57114
23584,R56413
23585,R14753
23586,R57031
23587,R57181
23588,R57121
23589,R57192
23590,R56994
23591,R14747
23592,R57066
23593,R57004
23594,R57007
23595,R57116
23596,R56991
23597,R57079
23598,R57082
23599,R56393
23600,R322791
23601,R322792
23602,R15120
23603,R56391
23604,R14694
23605,R56354
23606,R62504
23607,R15503
23608,R15976
23609,R62500
23610,R61480
23611,R61720
23612,R62395
23613,R62521
23614,R61577
23615,R62327
23616,R61244
23617,R62279
23618,R14934
23619,R62387
23620,R15464
23621,R62299
23622,R62312
23623,R62408
23624,R62096
23625,R62448
23626,R63324
23627,R15441
23628,R14846
23629,R60966
23630,R62467
23631,R63267
23632,R62181
23633,R61225
23634,R62293
23635,R62313
23636,R61346
23637,R15438
23638,R15412
23639,R56940
23640,R15898
23641,R15395
23642,R60762
23643,R63620
23644,R61955
23645,R62204
23646,R56827
23647,R305745
23648,R56318
23649,R61978
23650,R56286
23651,R56792
23652,R56278
23653,R56917
23654,R56874
23655,R56869
23656,R56772
23657,R56862
23658,R56890
23659,R61845
23660,R60573
23661,R56847
23662,R62123
23663,R60528
23664,R15381
23665,R15875
23666,R15378
23667,R314806
23668,R60450
23669,R15372
23670,R56889
23671,R15375
23672,R61710
23673,R15856
23674,R15853
23675,R60310
23676,R15863
23677,R15363
23678,R15860
23679,R62036
23680,R61561
23681,R63286
23682,R60271
23683,R15370
23684,R14829
23685,R60434
23686,R15373
23687,R60430
23688,R60150
23689,R61443
23690,R63117
23691,R14818
23692,R15819
23693,R61650
23694,R14820
23695,R61159
23696,R61906
23697,R60074
23698,R63494
23699,R15325
23700,R60044
23701,R61270
23702,R63017
23703,R14799
23704,R61601
23705,R61135
23706,R61148
23707,R63333
23708,R63459
23709,R63002
23711,R62950
23712,R63506
23713,R61530
23714,R61478
23715,R59858
23716,R59852
23717,R59830
23718,R59690
23719,R15323
23720,R59581
23721,R15313
23722,R15782
23723,R15778
23724,R15279
23725,R15317
23726,R15770
23727,R15774
23728,R59585
23729,R15286
23730,R59652
23731,R15766
23732,R14791
23733,R63065
23734,R322898
23735,R59679
23736,R14788
23737,R59380
23738,R14790
23739,R59471
23740,R15757
23741,R15749
23742,R59450
23743,R61097
23744,R63272
23745,R60784
23746,R317851
23747,R59230
23748,R60587
23749,R59167
23750,R60611
23751,R15265
23752,R60763
23753,R14778
23754,R60582
23755,R59264
23756,R63280
23757,R60599
23758,R59065
23759,R15232
23760,R59186
23761,R59024
23762,R63403
23763,R60312
23764,R60462
23765,R60455
23766,R59014
23767,R59017
23768,R14772
23769,R60501
23770,R59096
23771,R58974
23772,R15209
23773,R63569
23774,R59006
23775,R60324
23776,R63418
23777,R59078
23778,R60414
23779,R60237
23780,R58929
23781,R15662
23782,R58904
23783,R59064
23784,R62973
23785,R58955
23786,R60213
23787,R63152
23788,R15227
23789,R60231
23790,R63417
23791,R15652
23792,R60285
23793,R58943
23794,R63282
23797,R58909
23798,R58853
23800,R58817
23803,R58967
23808,R15619
23812,R58811
23813,R11527
23814,R58741
23815,R308050
23816,R15170
23817,R62843
23819,R60106
23820,R62868
23821,R308052
23822,R60277
23824,R11526
23825,R11202
23837,R14717
23857,R10675
23868,R16163
23872,R321881
23874,R16112
23875,R16116
23876,R16656
23878,R16629
23880,R62940
23881,R16108
23882,R16532
23883,R16071
23884,R16600
23885,R16509
23886,R16033
23888,R16788
23890,R16512
23894,R11255
23895,R16747
23896,R16564
23897,R16735
23898,R16477
23899,R16724
23900,R15953
23901,R16561
23902,R318219
23904,R16474
23905,R16506
23906,R16537
23907,R16558
23908,R15916
23909,R15946
23910,R16458
23911,R16539
23912,R15936
23913,R16443
23914,R16416
23915,R15904
23916,R15880
23917,R15924
23918,R16715
23919,R317874
23920,R16378
23921,R16699
23922,R16704
23923,R16387
23924,R10161
23925,R15872
23926,R16694
23927,R16401
23928,R16511
23929,R16521
23930,R16693
23931,R15876
23932,R11253
23933,R16359
23934,R15746
23935,R16368
23936,R10708
23937,R16355
23938,R16329
23939,R16410
23940,R11582
23941,R15750
23942,R16338
23943,R15727
23944,R15714
23946,R308721
23948,R16339
23950,R16306
23952,R16652
23953,R16230
23954,R16624
23955,R16300
23957,R16628
23958,R16663
23959,R15638
23960,R14581
23961,R58965
23962,R16556
23963,R58910
23964,R16318
23965,R58172
23966,R58877
23967,R15291
23968,R59028
23969,R58882
23970,R14931
23971,R58168
23972,R59035
23973,R16297
23974,R14916
23975,R58089
23976,R14923
23977,R14924
23978,R58997
23979,R59015
23980,R14920
23981,R58164
23982,R58716
23983,R58993
23984,R58117
23985,R58138
23986,R58795
23987,R58136
23988,R58954
23989,R58063
23990,R58603
23991,R58689
23992,R58949
23993,R58062
23994,R58041
23995,R58816
23996,R58633
23997,R58876
23998,R58607
23999,R58802
24000,R58065
24001,R58052
24002,R58054
24003,R58568
24004,R58585
24005,R58572
24006,R57964
24007,R58761
24008,R57972
24009,R57954
24010,R58563
24011,R58555
24012,R58758
24013,R57987
24014,R58025
24015,R323495
24016,R57927
24017,R58738
24018,R57975
24019,R323319
24020,R57953
24021,R57958
24022,R57979
24023,R58735
24024,R57967
24025,R57971
24026,R57898
24027,R57906
24028,R57902
24029,R57962
24030,R58013
24031,R57938
24032,R58006
24033,R57934
24034,R57878
24035,R57907
24036,R321680
24037,R58614
24038,R14573
24039,R58608
24040,R57869
24041,R57866
24042,R58620
24043,R57863
24044,R57820
24045,R57799
24046,R16292
24047,R57759
24048,R58503
24049,R57763
24050,R57798
24051,R57772
24052,R63078
24053,R16553
24054,R10565
24055,R16541
24056,R16514
24057,R15517
24058,R16504
24059,R16510
24060,R15479
24061,R16544
24062,R16271
24063,R16119
24064,R16489
24065,R16139
24066,R16100
24067,R301058
24068,R15447
24069,R301062
24070,R301066
24071,R301069
24072,R301059
24073,R301054
24074,R301061
24076,R301053
24077,R301071
24078,R301056
24079,R301067
24080,R301051
24081,R301052
24082,R301047
24083,R301046
24084,R301045
24085,R301050
24086,R301041
24087,R301039
24088,R301044
24089,R301043
24090,R322280
24091,R301042
24092,R10702
24093,R301026
24094,R319414
24095,R301033
24096,R301025
24097,R301030
24098,R301027
24099,R301032
24100,R16086
24101,R301021
24102,R301031
24103,R301023
24104,R322672
24105,R301020
24106,R301018
24107,R301017
24108,R301003
24109,R301016
24110,R301008
24111,R301013
24112,R301010
24113,R301015
24114,R301005
24115,R301014
24116,R301001
24117,R301000
24118,R301002
24119,R301004
24120,R300983
24121,R300991
24122,R300990
24123,R300995
24124,R300986
24125,R300992
24126,R16463
24127,R300985
24128,R300981
24129,R300967
24130,R300966
24131,R300980
24132,R300969
24133,R16460
24134,R300978
24135,R300973
24136,R300965
24137,R300975
24138,R300968
24139,R300972
24140,R15426
24141,R300970
24142,R300971
24147,R16457
24149,R300886
24150,R300873
24152,R300853
24154,R300821
24156,R300769
24157,R300820
24158,R300788
24159,R300741
24160,R300745
24161,R300768
24162,R300701
24163,R16244
24164,R300685
24165,R16068
24166,R300691
24167,R300678
24168,R300518
24171,R300431
24172,R300447
24173,R309116
24174,R300460
24176,R300383
24177,R300373
24178,R16051
24179,R300372
24180,R300977
24181,R300368
24182,R300364
24183,R300327
24184,R300367
24185,R300309
24187,R300357
24188,R300326
24189,R300319
24190,R15377
24193,R16427
24194,R15383
24198,R10701
24200,R10146
24201,R314096
24203,R15387
24205,R16134
24213,R319050
24215,R15346
24228,R14649
24231,R15138
24234,R15530
24236,R313649
24237,R15522
24238,R313650
24239,R11196
24242,R15506
24243,R14628
24246,R15486
24247,R11524
24252,R15104
24253,R15085
24263,R60021
24264,R317150
24265,R60160
24266,R58691
24267,R60164
24268,R58823
24271,R58698
24272,R60156
24273,R58656
24274,R58746
24275,R59911
24276,R58743
24277,R60137
24278,R58610
24279,R58721
24280,R58629
24281,R58688
24282,R60090
24283,R58725
24284,R59882
24285,R59904
24286,R58623
24287,R59894
24288,R59990
24289,R58702
24290,R59879
24291,R59875
24292,R59986
24293,R59864
24294,R59952
24295,R58577
24296,R58696
24297,R59947
24298,R58713
24299,R58687
24300,R58653
24301,R58650
24302,R59842
24303,R59829
24304,R58496
24305,R322526
24306,R59859
24307,R14596
24308,R15014
24309,R58575
24310,R58619
24311,R58616
24312,R59682
24313,R58621
24314,R59743
24315,R59669
24316,R15012
24317,R58417
24318,R15349
24319,R15345
24320,R59655
24321,R58511
24322,R59596
24323,R62897
24324,R58390
24325,R58341
24326,R58472
24327,R58474
24328,R58366
24329,R58345
24330,R58339
24331,R58331
24332,R14978
24333,R58438
24334,R59462
24335,R59496
24336,R314196
24337,R59433
24338,R58442
24339,R58294
24340,R58333
24341,R58464
24342,R58440
24343,R58456
24344,R58284
24345,R59365
24346,R58282
24347,R59322
24348,R58275
24349,R58410
24350,R59297
24351,R59326
24352,R59418
24353,R58389
24354,R15315
24355,R58408
24356,R58391
24357,R58231
24358,R323774
24359,R59285
24360,R58354
24361,R59257
24362,R322496
24363,R59246
24364,R15307
24365,R59243
24366,R59290
24367,R58205
24368,R59199
24369,R58213
24370,R59252
24371,R58209
24372,R14962
24373,R59151
24374,R58285
24375,R59051
24376,R58165
24377,R14940
24378,R58276
24379,R58169
24380,R59087
24381,R10114
24382,R58320
24383,R59071
24384,R59224
24385,R58262
24386,R59023
24387,R59021
24389,R59008
24390,R15776
24391,R59136
24392,R59118
24393,R16200
24395,R59012
24396,R14937
24398,R11224
24399,R58150
24401,R15093
24403,R15693
24404,R15084
24405,R15690
24406,R10693
24407,R15716
24408,R16196
24410,R16165
24413,R15729
24415,R15722
24419,R59147
24421,R15671
24428,R62877
24432,R11553
24435,R16129
24437,R16121
24438,R16117
24440,R15676
24441,R10692
24442,R16125
24446,R319556
24447,R15655
24455,R15647
24457,R15622
24458,R16089
24459,R16072
24461,R15562
24463,R309425
24464,R10690
24465,R15570
24466,R15593
24467,R16052
24470,R15566
24472,R15585
24474,R15589
24476,R16895
24478,R16821
24482,R17070
24484,R16027
24485,R14992
24488,R16822
24490,R301616
24491,R301556
24492,R10722
24493,R301577
24495,R301554
24496,R301600
24497,R301549
24498,R16894
24499,R301548
24500,R301542
24501,R301523
24502,R301420
24503,R301580
24504,R314470
24505,R301568
24507,R311457
24508,R301638
24509,R301566
24510,R16787
24511,R17048
24512,R16237
24515,R17046
24516,R301443
24517,R301411
24518,R16622
24519,R301432
24521,R301405
24526,R301396
24528,R301401
24529,R301393
24530,R318577
24532,R10978
24533,R301320
24534,R301287
24535,R301282
24536,R16779
24538,R301279
24540,R301277
24541,R320636
24542,R301278
24543,R301276
24544,R301269
24545,R301275
24546,R301274
24547,R301237
24548,R301266
24549,R301265
24550,R308726
24551,R16774
24552,R16611
24553,R301263
24554,R301221
24557,R301169
24559,R301174
24560,R301167
24561,R301216
24562,R301110
24563,R301153
24564,R301122
24566,R301154
24567,R301093
24568,R301115
24569,R301112
24570,R301150
24572,R57737
24573,R16198
24574,R57734
24575,R57760
24576,R57713
24577,R57720
24578,R57762
24579,R57765
24580,R16202
24581,R57731
24582,R57754
24583,R57768
24584,R57719
24585,R57708
24586,R57663
24587,R15226
24588,R57736
24589,R57748
24590,R57974
24591,R58000
24592,R57665
24593,R57653
24594,R57650
24595,R57733
24596,R57636
24597,R57648
24598,R57702
24599,R57625
24600,R57611
24601,R57614
24602,R57645
24603,R57620
24604,R57566
24605,R57629
24606,R322558
24607,R57845
24608,R57601
24609,R57640
24610,R57580
24611,R57621
24612,R57637
24613,R57833
24614,R57547
24615,R57590
24616,R14813
24617,R57605
24618,R57609
24619,R57151
24620,R57573
24621,R14563
24622,R316650
24623,R57168
24624,R57548
24625,R57537
24626,R57525
24627,R57510
24628,R14848
24629,R57564
24630,R57506
24631,R57558
24632,R57498
24633,R321041
24634,R57494
24635,R57483
24636,R57468
24637,R323445
24638,R57478
24639,R57545
24640,R14561
24641,R57046
24642,R57061
24643,R57472
24644,R57037
24645,R57460
24646,R15174
24647,R57032
24648,R57456
24649,R57454
24650,R57441
24651,R57028
